cut_1,cut,allow incision or separation <br /> <i>(Example: This bread cuts easily)</i>,make an abrupt change of image or sound <br /> <i>(Example: Cut from one scene to another)</i>,grow through the gums <br /> <i>(Example: The new tooth is cutting)</i>,reduce in scope while retaining essential elements <br /> <i>(Example: The movie script was cut to the basics)</i>,intentionally fail to attend <br /> <i>(Example: Cut class)</i>,5
hot_1,hot,sexually excited or exciting <br /> <i>(Example: Was hot for her)</i>,of a seeker; very near to the object sought <br /> <i>(Example: You are hot)</i>,very good; often used in the negative <br /> <i>(Example: He's hot at math but not so hot at history)</i>,newly made <br /> <i>(Example: A hot scent)</i>,performed or performing with unusually great skill and daring and energy <br /> <i>(Example: A hot drummer)</i>,5
fish_1,fish,the twelfth sign of the zodiac; the sun is in this sign from about February 19 to March 20 <br /> <i>(Example: I'm the sign of the fish)</i>,any of various mostly cold-blooded aquatic vertebrates usually having scales and breathing through gills <br /> <i>(Example: The shark is a large fish)</i>,the flesh of fish used as food <br /> <i>(Example: In Japan most fish is eaten raw)</i>,,,3
lollipop_1,lollipop,hard candy on a stick <br /> <i>(Example: Lollipops make your teeth fall out)</i>,ice cream or water ice on a small wooden stick <br /> <i>(Example: In England a popsicle is called an ice lolly)</i>,,,,2
towel_1,towel,a rectangular piece of absorbent cloth (or paper) for drying or wiping <br /> <i>(Example: Do you need a towel after your bath?)</i>,,,,,1
cheese_1,cheese,a solid food prepared from the pressed curd of milk <br /> <i>(Example: I have cheese in the refrigerator I'll go get you a slice)</i>,,,,,1
pull_4,pull,"perform an act, usually with a negative connotation <br /> <i>(Example: Pull a bank robbery)</i>",tear or be torn violently <br /> <i>(Example: Pull the cooked chicken into strips)</i>,,,,2
ride_3,ride,climb up on the body <br /> <i>(Example: Shorts that ride up)</i>,be carried or travel on or in a vehicle <br /> <i>(Example: I ride to work in a bus)</i>,copulate with <br /> <i>(Example: I rode him all night)</i>,move like a floating object <br /> <i>(Example: The moon rode high in the night sky)</i>,,4
airplane_1,airplane,an aircraft that has a fixed wing and is powered by propellers or jets <br /> <i>(Example: The flight was delayed due to trouble with the airplane)</i>,,,,,1
find_4,find,get or find back; recover the use of <br /> <i>(Example: She found her voice and replied quickly)</i>,,,,,1
cut_9,cut,perform or carry out <br /> <i>(Example: Cut a caper)</i>,,,,,1
draw_8,draw,"represent by making a drawing of, as with a pencil, chalk, etc. on a surface <br /> <i>(Example: I can't draw a monkey I don't know what a monkey looks like)</i>",,,,,1
cut_6,cut,cut off the testicles (of male animals such as horses) <br /> <i>(Example: I have to cut my gelding)</i>,make a recording of <br /> <i>(Example: Cut the songs)</i>,separate with or as if with an instrument <br /> <i>(Example: Cut the rope)</i>,"cease, stop <br /> <i>(Example: Cut the noise)</i>",record a performance on (a medium) <br /> <i>(Example: Cut a record)</i>,5
vitamins_1,vitamins,any of a group of organic substances essential in small quantities to normal metabolism <br /> <i>(Example: You have to take your vitamins to stay healthy)</i>,,,,,1
wash_1,wash,make moist <br /> <i>(Example: The dew washed the meadows)</i>,cleanse (one's body) with soap and water <br /> <i>(Example: Someone needs their face washed)</i>,remove by the application of water or other liquid and soap or some other cleaning agent <br /> <i>(Example: He washed the dirt from his coat)</i>,admit to testing or proof <br /> <i>(Example: This silly excuse won't wash in traffic court)</i>,"apply a thin coating of paint, metal, etc., to <br /> <i>(Example: I need to wash the table to prepare it)</i>",5
glass_2,glass,a small refracting telescope <br /> <i>(Example: He forgot to bring his glass on safari)</i>,the quantity a glass will hold <br /> <i>(Example: Put your glass down on the table please)</i>,,,,2
cut_2,cut,function as a cutting instrument <br /> <i>(Example: This knife cuts well)</i>,divide a deck of cards at random into two parts to make selection difficult <br /> <i>(Example: Wayne cut)</i>,penetrate injuriously <br /> <i>(Example: The glass from the shattered windshield cut into her forehead)</i>,reap or harvest <br /> <i>(Example: Cut grain)</i>,have grow through the gums <br /> <i>(Example: The baby cut a tooth)</i>,5
hold_2,hold,"aim, point, or direct <br /> <i>(Example: Hold the fire extinguisher directly on the flames)</i>","have rightfully; of rights, titles, and offices <br /> <i>(Example: He held the governorship for almost a decade)</i>",keep from departing <br /> <i>(Example: Hold the taxi)</i>,remain committed to <br /> <i>(Example: I hold to these ideas)</i>,"keep in a certain state, position, or activity; e.g., <br /> <i>(Example: Hold in place)</i>",5
rooster_1,rooster,adult male chicken <br /> <i>(Example: Male chickens are called roosters they say cock-a-doodle_doo when the sun comes up)</i>,,,,,1
stand_1,stand,hold one's ground; maintain a position; be steadfast or upright <br /> <i>(Example: I am standing my ground and won't give in!)</i>,be in some specified state or condition <br /> <i>(Example: I stand corrected)</i>,be standing; be upright <br /> <i>(Example: We had to stand for the entire performance!)</i>,be in effect; be or remain in force <br /> <i>(Example: The law stands!)</i>,put into an upright position <br /> <i>(Example: Can you stand the bookshelf up?)</i>,5
horse_1,horse,troops trained to fight on horseback <br /> <i>(Example: 500 horse led the attack)</i>,a framework for holding wood that is being sawed <br /> <i>(Example: My dad has a horse in the garage)</i>,a chessman shaped to resemble the head of a horse; can move two squares horizontally and one vertically (or vice versa) <br /> <i>(Example: He moved his horse to checkmate)</i>,a padded gymnastic apparatus on legs <br /> <i>(Example: We have a new horse in the gym)</i>,"solid-hoofed herbivorous quadruped domesticated since prehistoric times <br /> <i>(Example: I want a horse, I promomise to feed it)</i>",5
drive_1,drive,move by being propelled by a force <br /> <i>(Example: The car drove around the corner)</i>,urge forward <br /> <i>(Example: Drive the cows into the barn)</i>,cause to function by supplying the force or power for or by controlling <br /> <i>(Example: The amplifier drives the tube)</i>,cause to move back by force or influence <br /> <i>(Example: Drive back the urge to smoke)</i>,proceed along in a vehicle <br /> <i>(Example: We drive the turnpike to work)</i>,5
drop_3,drop,change from one level to another <br /> <i>(Example: She dropped into army jargon)</i>,fall or descend to a lower place or level <br /> <i>(Example: She dropped into her chair)</i>,to fall vertically <br /> <i>(Example: The bombs are dropping on enemy targets)</i>,get rid of <br /> <i>(Example: He dropped his image as a pushy boss)</i>,let or cause to fall in drops <br /> <i>(Example: Drop oil into the mixture)</i>,5
carry_2,carry,be successful in <br /> <i>(Example: She lost the game but carried the match)</i>,be pregnant with <br /> <i>(Example: I am carrying his child)</i>,contain or hold; have within <br /> <i>(Example: The jar carries wine)</i>,cover a certain distance or advance beyond <br /> <i>(Example: The drive carried to the green)</i>,sing or play against other voices or parts <br /> <i>(Example: He cannot carry a tune)</i>,5
pick_2,pick,pilfer or rob <br /> <i>(Example: Pick pockets)</i>,"attack with or as if with a pickaxe of ice or rocky ground, for example <br /> <i>(Example: Pick open the ice)</i>",provoke <br /> <i>(Example: Pick a fight or a quarrel)</i>,look for and gather <br /> <i>(Example: Pick mushrooms)</i>,select carefully from a group <br /> <i>(Example: She finally picked her successor)</i>,5
clean_4,clean,(of a surface) not written or printed on <br /> <i>(Example: A clean page)</i>,thorough and without qualification <br /> <i>(Example: A clean getaway)</i>,(of sound or color) free from anything that dulls or dims <br /> <i>(Example: Efforts to obtain a clean bass in orchestral recordings)</i>,,,3
butt_2,butt,the part of a plant from which the roots spring or the part of a stalk or trunk nearest the roots <br /> <i>(Example: The butt of the carrot looks healthy)</i>,finely ground tobacco wrapped in paper; for smoking <br /> <i>(Example: Smoking a butt)</i>,a victim of ridicule or pranks <br /> <i>(Example: He was the butt of all the jokes)</i>,a large cask (especially one holding a volume equivalent to 2 hogsheads or 126 gallons) <br /> <i>(Example: A butt cracked and the storeroom flooded)</i>,,4
give_6,give,bring about <br /> <i>(Example: The law gives the right to vote)</i>,contribute to some cause <br /> <i>(Example: Gave at the office)</i>,estimate the duration or outcome of something <br /> <i>(Example: I gave him a very good chance at success)</i>,dedicate <br /> <i>(Example: Give thought to)</i>,bestow <br /> <i>(Example: Give homage)</i>,5
window_2,window,a framework of wood or metal that contains a glass windowpane and is built into a wall or roof to admit light or air <br /> <i>(Example: Look out the window)</i>,a transparent opening in a vehicle that allow vision out of the sides or back; usually is capable of being opened <br /> <i>(Example: My car windows are gonna need to be rolled down)</i>,(computer science) a rectangular part of a computer screen that contains a display different from the rest of the screen <br /> <i>(Example: Your computer is slow because of all the windows you have open)</i>,,,3
big_1,big,very intense <br /> <i>(Example: In a big rage)</i>,feeling self-importance <br /> <i>(Example: Too big for his britches)</i>,in an advanced stage of pregnancy <br /> <i>(Example: She was big with child)</i>,loud and firm <br /> <i>(Example: A big voice)</i>,(of animals) fully developed <br /> <i>(Example: In an instant she was back in her bedroom like a big girl again)</i>,5
brown_1,brown,of a color similar to that of wood or earth <br /> <i>(Example: Brown cow)</i>,(of skin) deeply suntanned <br /> <i>(Example: His skin turned brown from being in the sun for too long)</i>,,,,2
draw_1,draw,require a specified depth for floating <br /> <i>(Example: This boat draws 70 inches)</i>,"flatten, stretch, or mold metal or glass, by rolling or by pulling it through a die or by stretching <br /> <i>(Example: Draw steel)</i>",give a description of <br /> <i>(Example: He drew an elaborate plan of attack)</i>,"finish a game with an equal number of points, goals, etc. <br /> <i>(Example: Oh I think we drew then didn't we)</i>",take liquid out of a container or well <br /> <i>(Example: She drew water from the barrel)</i>,5
goose_1,goose,flesh of a goose (domestic or wild) <br /> <i>(Example: They serve goose in this restaurant)</i>,a man who is a stupid incompetent fool <br /> <i>(Example: Why're you biting your fingers silly goose)</i>,web-footed long-necked typically gregarious migratory aquatic birds usually larger and less aquatic than ducks <br /> <i>(Example: Geese do live on the water don't they)</i>,,,3
make_2,make,form by assembling individuals or constituents <br /> <i>(Example: 5 more people and we'll have enough to make a proper group)</i>,develop into <br /> <i>(Example: He will make a splendid father!)</i>,put in order or neaten <br /> <i>(Example: Make the bed)</i>,head into a specified direction <br /> <i>(Example: We made for the mountains)</i>,make by combining materials and parts <br /> <i>(Example: Lets make a spaceship)</i>,5
fine_2,fine,thin in thickness or diameter <br /> <i>(Example: A fine film of oil)</i>,,,,,1
good_2,good,having or showing knowledge and skill and aptitude <br /> <i>(Example: A good mechanic)</i>,appealing to the mind <br /> <i>(Example: Good music)</i>,morally admirable <br /> <i>(Example: This is a good city with respectable people)</i>,promoting or enhancing well-being <br /> <i>(Example: The experience was good for her)</i>,not forged <br /> <i>(Example: A good dollar bill)</i>,5
sleep_1,sleep,"be asleep <br /> <i>(Example: Please sleep, it's late)</i>",be able to accommodate for sleeping <br /> <i>(Example: This tent sleeps six people)</i>,,,,2
telephone_1,telephone,electronic equipment that converts sound into electrical signals that can be transmitted over distances and then converts received signals back into sounds <br /> <i>(Example: I talked to him on the telephone)</i>,transmitting speech at a distance <br /> <i>(Example: A telephone call)</i>,,,,2
clean_2,clean,ritually clean or pure <br /> <i>(Example: He was listening to the clean version of the song)</i>,free from clumsiness; precisely or deftly executed <br /> <i>(Example: He landed a clean left on his opponent's cheek)</i>,without difficulties or problems <br /> <i>(Example: A clean test flight)</i>,(of a record) having no marks of discredit or offense <br /> <i>(Example: A clean voting record)</i>,free from impurities <br /> <i>(Example: Clean water)</i>,5
mouth_1,mouth,the point where a stream issues into a larger body of water <br /> <i>(Example: New York is at the mouth of the Hudson)</i>,an opening that resembles a mouth (as of a cave or a gorge) <br /> <i>(Example: He rode into the mouth of the canyon)</i>,an impudent or insolent rejoinder <br /> <i>(Example: Don't give me any of your mouth)</i>,the opening through which food is taken in and vocalizations emerge <br /> <i>(Example: He stuffed his mouth with candy)</i>,a spokesperson (as a lawyer) <br /> <i>(Example: He was the mouth for Jon during the trial)</i>,5
bus_1,bus,the topology of a network whose components are connected by a busbar <br /> <i>(Example: A bus is when all the nodes are connected to a single cable)</i>,an electrical conductor that makes a common connection between several circuits <br /> <i>(Example: The busbar in this computer can transmit data either way between any two components of the system)</i>,a car that is old and unreliable <br /> <i>(Example: The fenders had fallen off that old bus)</i>,a vehicle carrying many passengers; used for public transport <br /> <i>(Example: He always rode the bus to work)</i>,,4
mop_1,mop,cleaning implement consisting of absorbent material fastened to a handle; for cleaning floors <br /> <i>(Example: Get a mop and clean this mess)</i>,,,,,1
see_4,see,match or meet <br /> <i>(Example: I saw the bet of one of my fellow players)</i>,date regularly; have a steady relationship with <br /> <i>(Example: Did you know that she is seeing an older man?)</i>,make sense of; assign a meaning to <br /> <i>(Example: What message do you see in this letter?)</i>,go to see for professional or business reasons <br /> <i>(Example: You should see a lawyer)</i>,imagine; conceive of; see in one's mind <br /> <i>(Example: I can't see him on horseback!)</i>,5
pig_1,pig,mold consisting of a bed of sand in which pig iron is cast <br /> <i>(Example: Pig iron is sometimes used to make ductile iron)</i>,domestic swine <br /> <i>(Example: There was a pink pig who was learning to squeal)</i>,a person regarded as greedy and pig-like <br /> <i>(Example: He is a such a greedy pig)</i>,uncomplimentary terms for a policeman <br /> <i>(Example: All cops are pigs)</i>,a coarse obnoxious person <br /> <i>(Example: Don't be such a pig and stop making a mess)</i>,5
purse_1,purse,a container used for carrying money and small personal items or accessories (especially by women) <br /> <i>(Example: You're gonna put your wallet in your purse?)</i>,a small bag for carrying money <br /> <i>(Example: I never leave the house without my purse)</i>,a sum of money spoken of as the contents of a money purse <br /> <i>(Example: He made the contribution out of his own purse)</i>,a sum of money offered as a prize <br /> <i>(Example: The purse barely covered the winner's expenses)</i>,,4
pour_2,pour,rain heavily <br /> <i>(Example: Put on your rain coat-- it's pouring outside!)</i>,,,,,1
skate_1,skate,move along on skates <br /> <i>(Example: The Dutch often skate along the canals in winter)</i>,,,,,1
yogurt_1,yogurt,a custard-like food made from curdled milk <br /> <i>(Example: This is the low fat yogurt we need to get the full fat yogurt for you)</i>,,,,,1
scared_1,scared,made afraid <br /> <i>(Example: Too shocked and scared to move)</i>,,,,,1
kick_1,kick,drive or propel with the foot <br /> <i>(Example: Kick the ball down the driveway)</i>,strike with the foot <br /> <i>(Example: The boy kicked the dog)</i>,stop consuming <br /> <i>(Example: Kick a habit)</i>,"express complaints, discontent, displeasure, or unhappiness <br /> <i>(Example: She has a lot to kick about)</i>",make a goal <br /> <i>(Example: He kicked the extra point after touchdown)</i>,5
jump_3,jump,pass abruptly from one state or topic to another <br /> <i>(Example: Jump to a conclusion)</i>,jump from an airplane and descend with a parachute <br /> <i>(Example: Your first time jumping will be tandem)</i>,increase suddenly and significantly <br /> <i>(Example: Prices jumped overnight)</i>,move forward by leaps and bounds <br /> <i>(Example: Can you jump over the fence?)</i>,enter eagerly into <br /> <i>(Example: He jumped into the game)</i>,5
