drive_4,drive,"to compel or force or urge relentlessly or exert coercive pressure on, or motivate strongly <br /> <i>(Example: She is driven by her passion)</i>",move into a desired direction of discourse <br /> <i>(Example: What are you driving at?)</i>,"push, propel, or press with force <br /> <i>(Example: Drive a nail into the wall)</i>","strike with a driver, as in teeing off <br /> <i>(Example: Drive a golf ball)</i>",have certain properties when driven <br /> <i>(Example: My new truck drives well)</i>,5
wipe_1,wipe,rub with a circular motion <br /> <i>(Example: Wipe the blackboard)</i>,,,,,1
bed_1,bed,single thickness of usually some homogeneous substance <br /> <i>(Example: Slices of hard-boiled egg on a bed of spinach)</i>,the flat surface of a printing press on which the type form is laid in the last stage of producing a newspaper or magazine or book etc. <br /> <i>(Example: He placed the letter stamps on the bed and layed the white paper over them)</i>,a depression forming the ground under a body of water <br /> <i>(Example: He searched for treasure on the ocean bed)</i>,(geology) a stratum of rock (especially sedimentary rock) <br /> <i>(Example: They found a bed of sandstone)</i>,a piece of furniture that provides a place to sleep <br /> <i>(Example: He sat on the edge of the bed)</i>,5
black_3,black,(of the face) made black especially as with suffused blood <br /> <i>(Example: A face black with fury)</i>,extremely dark <br /> <i>(Example: A black moonless night)</i>,(of coffee) without cream or sugar <br /> <i>(Example: I like my coffee black)</i>,soiled with dirt or soot <br /> <i>(Example: With feet black from playing outdoors)</i>,,4
box_2,box,the quantity contained in a box <br /> <i>(Example: He gave her a box of chocolates)</i>,a blow with the hand (usually on the ear) <br /> <i>(Example: I gave him a good box on the ear)</i>,any one of several designated areas on a ball field where the batter or catcher or coaches are positioned <br /> <i>(Example: The umpire warned the batter to stay in the batter's box)</i>,a (usually rectangular) container; may have a lid <br /> <i>(Example: He rummaged through a box of spare parts)</i>,a rectangular drawing <br /> <i>(Example: The flowchart contained many boxes)</i>,5
slow_1,slow,slow to learn or understand; lacking intellectual acuity <br /> <i>(Example: Worked with the slow students)</i>,(of business) not active or brisk <br /> <i>(Example: Business is dull (or slow))</i>,so lacking in interest as to cause mental weariness <br /> <i>(Example: A slow evening with uninteresting people)</i>,not moving quickly; taking a comparatively long time <br /> <i>(Example: A slow walker)</i>,(used of timepieces) indicating a time earlier than the correct time <br /> <i>(Example: The clock is slow)</i>,5
close_3,close,cease to operate or cause to cease operating <br /> <i>(Example: The owners decided to move and to close the factory)</i>,"complete a business deal, negotiation, or an agreement <br /> <i>(Example: We closed on the house on Friday)</i>","come together, as if in an embrace <br /> <i>(Example: Her arms closed around her long lost relative)</i>",become closed <br /> <i>(Example: The windows closed with a loud bang)</i>,finish a game in baseball by protecting a lead <br /> <i>(Example: The relief pitcher closed with two runs in the second inning)</i>,5
dark_1,dark,showing a brooding ill humor <br /> <i>(Example: A dark scowl)</i>,marked by difficulty of style or expression <br /> <i>(Example: Much that was dark is now quite clear to me)</i>,stemming from evil characteristics or forces; wicked or dishonorable <br /> <i>(Example: Darth Vader of the dark side)</i>,brunet (used of hair or skin or eyes) <br /> <i>(Example: Dark eyes)</i>,(used of color) having a dark hue <br /> <i>(Example: Dark green)</i>,5
garbage_1,garbage,food that is discarded (as from a kitchen) <br /> <i>(Example: Throw the garbage away from dinner)</i>,a worthless message <br /> <i>(Example: This information is garbage)</i>,a receptacle where waste can be discarded <br /> <i>(Example: She tossed the moldy bread into the garbage)</i>,,,3
bench_1,bench,the magistrate or judge or judges sitting in court in judicial capacity to compose the court collectively <br /> <i>(Example: Ladies and gentelemen of the bench)</i>,a strong worktable for a carpenter or mechanic <br /> <i>(Example: Here's a tool bench)</i>,the reserve players on a team <br /> <i>(Example: Our team has a strong bench)</i>,persons who administer justice <br /> <i>(Example: You have no respect for the bench of this court)</i>,a level shelf of land interrupting a declivity (with steep slopes above and below) <br /> <i>(Example: The cottage sits on a bench in the mountains)</i>,5
egg_1,egg,oval reproductive body of a fowl (especially a hen) used as food <br /> <i>(Example: Which comes first the chicken or the egg)</i>,one of the two male reproductive glands that produce spermatozoa and secrete androgens <br /> <i>(Example: She kicked him in the balls and got away)</i>,animal reproductive body consisting of an ovum or embryo together with nutritive and protective envelopes; especially the thin-shelled reproductive body laid by e.g. female birds <br /> <i>(Example: The birds have eggs in their nests)</i>,,,3
go_6,go,"begin or set in motion <br /> <i>(Example: Ready, set, go!)</i>",be ranked or compare <br /> <i>(Example: This violinist is as good as Juilliard-trained violinists go)</i>,perform as expected when applied <br /> <i>(Example: The washing machine won't go unless it's plugged in)</i>,move away from a place into another direction <br /> <i>(Example: Go away!)</i>,blend or harmonize <br /> <i>(Example: This sofa won't go with the chairs)</i>,5
necklace_1,necklace,jewelry consisting of a cord or chain (often bearing gems) worn about the neck as an ornament (especially by women) <br /> <i>(Example: Glenmae is wearing a necklace around her neck)</i>,,,,,1
dress_1,dress,clothing in general <br /> <i>(Example: Fastidious about his dress)</i>,a one-piece garment for a woman; has skirt and bodice <br /> <i>(Example: You 'll get mud all over your dress!)</i>,clothing of a distinctive style or for a particular occasion <br /> <i>(Example: Battle dress)</i>,,,3
heavy_6,heavy,unusually great in degree or quantity or number <br /> <i>(Example: Heavy taxes)</i>,"(physics, chemistry) being or containing an isotope with greater than average atomic mass or weight <br /> <i>(Example: Heavy hydrogen)</i>",,,,2
make_8,make,constitute the essence of <br /> <i>(Example: Clothes make the man)</i>,make or cause to be or to become <br /> <i>(Example: Make a mess in one's office)</i>,appear to begin an activity <br /> <i>(Example: He made to speak but said nothing in the end)</i>,amount to <br /> <i>(Example: This salary increase makes no difference to my standard of living)</i>,"make, formulate, or derive in the mind <br /> <i>(Example: Make an estimate)</i>",5
cookie_1,cookie,any of various small flat sweet cakes (`biscuit' is the British term) <br /> <i>(Example: He gave you a chocolate chip cookie at ten o'clock in the morning)</i>,the cook on a ranch or at a camp <br /> <i>(Example: The cookie at camp is so talented)</i>,a short line of text that a web site puts on your computer's hard drive when you access the web site <br /> <i>(Example: Please clear your cookies)</i>,,,3
potato_1,potato,an edible tuber native to South America; a staple food of Ireland <br /> <i>(Example: We'll just go into the kitchen and get the potatos)</i>,annual native to South America having underground stolons bearing edible starchy tubers; widely cultivated as a garden vegetable; vines are poisonous <br /> <i>(Example: I can make you some of that mashed potatoes really quick)</i>,,,,2
balloon_1,balloon,small thin inflatable rubber bag with narrow neck <br /> <i>(Example: I bought some baloons from the store)</i>,large tough nonrigid bag filled with gas or heated air <br /> <i>(Example: Balloons do pop if you sit on them)</i>,,,,2
stop_3,stop,render unsuitable for passage <br /> <i>(Example: Stop the busy road)</i>,,,,,1
eat_1,eat,eat a meal; take a meal <br /> <i>(Example: We did not eat until 10 P. M. Because there were so many phone calls)</i>,worry or cause anxiety in a persistent way <br /> <i>(Example: What's eating you?)</i>,take in solid food <br /> <i>(Example: She was eating a banana)</i>,take in food; used of animals only <br /> <i>(Example: This dog doesn't eat certain kinds of meat)</i>,"cause to deteriorate due to the action of water, air, or an acid <br /> <i>(Example: The acid ate through the metal)</i>",5
nose_2,nose,the sense of smell (especially in animals) <br /> <i>(Example: The hound has a good nose)</i>,a front that resembles a human nose (especially the front of an aircraft) <br /> <i>(Example: The nose of the rocket heated up on reentry)</i>,the front or forward projection of a tool or weapon <br /> <i>(Example: He ducked under the nose of the gun)</i>,,,3
like_1,like,prefer or wish to do something <br /> <i>(Example: Would you like to come along to the movies?)</i>,find enjoyable or agreeable <br /> <i>(Example: I like jogging)</i>,be fond of <br /> <i>(Example: I like my nephews)</i>,want to have <br /> <i>(Example: I'd like a beer now!)</i>,"feel about or towards; consider, evaluate, or regard <br /> <i>(Example: How did you like the President's speech last night?)</i>",5
rain_1,rain,anything happening rapidly or in quick successive <br /> <i>(Example: A rain of bullets)</i>,water falling in drops from vapor condensed in the atmosphere <br /> <i>(Example: You'll get wet in the rain)</i>,drops of fresh water that fall as precipitation from clouds <br /> <i>(Example: You were soaked by the rain!)</i>,,,3
pencil_1,pencil,a thin cylindrical pointed writing implement; a rod of marking substance encased in wood <br /> <i>(Example: You wanna sharpen the pencils in the pencil sharpener)</i>,graphite (or a similar substance) used in such a way as to be a medium of communication <br /> <i>(Example: The words were scribbled in pencil)</i>,a cosmetic in a long thin stick; designed to be applied to a particular part of the face <br /> <i>(Example: An eyebrow pencil)</i>,,,3
glasses_2,glasses,a container for holding liquids while drinking <br /> <i>(Example: Can you get some glasses for the table?)</i>,the quantity a glass will hold <br /> <i>(Example: We'll have some glasses of water)</i>,optical instrument consisting of a frame that holds a pair of lenses for correcting defective vision <br /> <i>(Example: Do you wear your glasses all the time?)</i>,,,3
see_5,see,come together <br /> <i>(Example: I'll probably see you at the meeting)</i>,deliberate or decide <br /> <i>(Example: Let's see--which movie should we see tonight?)</i>,deem to be <br /> <i>(Example: I don't see the situation quite as negatively as you do)</i>,perceive by sight or have the power to perceive by sight <br /> <i>(Example: You have to be a good observer to see all the details)</i>,,4
tummy_1,tummy,slang for a paunch <br /> <i>(Example: We can see his tummy)</i>,an enlarged and muscular saclike organ of the alimentary canal; the principal organ of digestion <br /> <i>(Example: Does your tummy hurt?)</i>,,,,2
work_3,work,"shape, form, or improve a material <br /> <i>(Example: Work stone into tools)</i>",move into or onto <br /> <i>(Example: Work the raisins into the dough)</i>,proceed along a path <br /> <i>(Example: Work one's way through the crowd)</i>,provoke or excite <br /> <i>(Example: The rock musician worked the crowd of young girls into a frenzy)</i>,give a workout to <br /> <i>(Example: My personal trainer works me hard)</i>,5
animal_1,animal,a living organism characterized by voluntary movement <br /> <i>(Example: We saw animals at the zoo)</i>,,,,,1
empty_1,empty,needing nourishment <br /> <i>(Example: After skipped lunch the men were empty by suppertime)</i>,emptied of emotion <br /> <i>(Example: After the violent argument he felt empty)</i>,holding or containing nothing <br /> <i>(Example: An empty glass)</i>,devoid of significance or point <br /> <i>(Example: Empty promises)</i>,,4
blue_2,blue,suggestive of sexual impropriety <br /> <i>(Example: A blue movie)</i>,of the color intermediate between green and violet; having a color similar to that of a clear unclouded sky <br /> <i>(Example: October's bright blue weather)</i>,,,,2
bowl_2,bowl,a round vessel that is open at the top; used chiefly for holding food or liquids <br /> <i>(Example: There's more soup in the bowl)</i>,the act of rolling something (as the ball in bowling) <br /> <i>(Example: He had a perfect bowl)</i>,a wooden ball (with flattened sides so that it rolls on a curved course) used in the game of lawn bowling <br /> <i>(Example: Lawn bowl ball)</i>,,,3
look_1,look,give a certain impression or have a certain outward aspect <br /> <i>(Example: This project looks fishy)</i>,search or seek <br /> <i>(Example: We looked all day and finally found the child in the forest)</i>,have faith or confidence in <br /> <i>(Example: Look to your friends for support)</i>,accord in appearance with <br /> <i>(Example: You don't look your age!)</i>,"be oriented in a certain direction, often with respect to another reference point; be opposite to <br /> <i>(Example: The house looks north)</i>",5
cook_1,cook,prepare for eating by applying heat <br /> <i>(Example: I have to cook your toast)</i>,"tamper, with the purpose of deception <br /> <i>(Example: Cook the books)</i>",prepare a hot meal <br /> <i>(Example: My husband doesn't cook)</i>,transform by heating <br /> <i>(Example: The apothecary cooked the medicinal mixture in a big iron kettle)</i>,transform and make suitable for consumption by heating <br /> <i>(Example: These potatoes have to cook for 20 minutes)</i>,5
sweep_1,sweep,"force into some kind of situation, condition, or course of action <br /> <i>(Example: They were swept up by the events)</i>",clean by sweeping <br /> <i>(Example: Please sweep the floor)</i>,to cover or extend over an area or time period <br /> <i>(Example: Rivers sweep the valley floor)</i>,sweep across or over <br /> <i>(Example: A gasp swept cross the audience)</i>,cover the entire range of <br /> <i>(Example: They swept the campus for drugs)</i>,5
take_6,take,receive or obtain regularly <br /> <i>(Example: We take the Times every day)</i>,obtain by winning <br /> <i>(Example: Winner takes all)</i>,be a student of a certain subject <br /> <i>(Example: She is taking a class)</i>,"remove something concrete, as by lifting, pushing, or taking off, or remove something abstract <br /> <i>(Example: Take the gun from your pocket)</i>",be seized or affected in a specified way <br /> <i>(Example: Take sick)</i>,5
